Peningkatan Suhu Rata - Rata ° C,Tahun,lat,lon,PCA Emisi 1,PCA Emisi 2,PCA Emisi 3,Konversi Hutan Bersih,LN Penggunaan Energi Di Pertanian,LN Total Populasi,Ratio Pria dan Wanita
0.982,1998,28.0000272,2.9999825,-10099.613391268465,-2311.312717979571,-751.458927493639,684.9333,4.521162294018236,17.21419374836134,1.0422965836453402
1.4823333333333333,1999,28.0000272,2.9999825,-9382.423431410098,-2338.0655114302635,-678.3591583549082,684.9333,4.610540738718083,17.228177973231997,1.041680966445973
0.9940833333333332,2000,28.0000272,2.9999825,-8925.379918808134,-2346.483917481147,-581.8844491786994,684.9333,4.693822798746507,17.242200914768055,1.0412422234512204
1.7890833333333334,2001,28.0000272,2.9999825,-8751.022124697021,-2340.7804301764772,-665.7243865431244,0.0,4.671654313206078,17.255960222794194,1.0408631348813577
1.3711666666666666,2002,28.0000272,2.9999825,-8089.502847561037,-2365.031807463035,-572.7324328817485,0.0,4.766787208890359,17.269448892317534,1.0405897035080156
1.4333333333333331,2003,28.0000272,2.9999825,-8111.205136941744,-2332.796517532284,-703.2686801054889,0.0,4.839473633366142,17.282991312624237,1.0405121031717615
1.0174999999999998,2004,28.0000272,2.9999825,-6950.0210963912095,-2379.5229291234186,-583.2884880471136,0.0,4.743395295867006,17.29706401358024,1.0405529810450598
1.21875,2005,28.0000272,2.9999825,-6082.781573980694,-2431.2553764711183,-429.91533607472877,0.0,4.898747596733922,17.31070483320536,1.0406272983356195
1.4022500000000002,2006,28.0000272,2.9999825,-5616.706974734309,-2428.001238326362,-408.43304430856097,0.0,4.953234262591727,17.32511623607832,1.0406957135056925
1.1966666666666663,2007,28.0000272,2.9999825,-3876.718832566436,-2534.789486823142,-106.52908519584203,0.0,5.0311762108811715,17.341395292939904,1.0406587595140704
1.1405833333333333,2008,28.0000272,2.9999825,-3342.8362590731276,-2557.8991256826243,-10.479379822228688,0.0,5.0509662880954815,17.35848498076042,1.0405836575117535
1.2396666666666667,2009,28.0000272,2.9999825,-3031.831869407247,-2603.90680788576,46.02502351854688,0.0,5.160749839681014,17.37644404900286,1.0404569027849344
2.2304166666666667,2010,28.0000272,2.9999825,-2755.055923776601,-2602.7099865919445,18.065594026121378,0.0,5.159821672142431,17.395031068908104,1.0403402628517555
1.2025,2011,28.0000272,2.9999825,-2502.853908320887,-2546.853506055212,-190.37189043788845,276.32,5.206539191863477,17.414015011717538,1.0402435616007315
1.18025,2012,28.0000272,2.9999825,-1833.7643008742932,-2489.163085913695,-528.5021490750657,276.32,5.091914775111787,17.433446006223107,1.040045723491358
1.1286666666666667,2013,28.0000272,2.9999825,-2325.881608942998,-2391.090663057779,-737.4035229973089,276.32,5.169325369545332,17.453113217554538,1.0398057771929
1.6861666666666666,2014,28.0000272,2.9999825,-35.847312221595445,-2550.9744407004882,-437.5088197709935,276.32,5.434716705181055,17.47290365354309,1.0395329342369752
0.5665,1990,-14.297124,-170.7131481,-18293.954422479084,-3193.4873509980657,1659.017916586162,7.9612,3.7256837886359846,10.775178329041257,1.05399252609424
0.599,1991,-14.297124,-170.7131481,-18294.331780933477,-3193.4521963880234,1659.0877585531923,7.9612,3.7089124470307815,10.79939188675334,1.0520650079584486
0.3661666666666667,1992,-14.297124,-170.7131481,-18295.662185009354,-3193.2701699292516,1658.1392621966668,7.9612,3.7590932466400426,10.821337068874277,1.0505282122676276
-0.0326666666666666,1993,-14.297124,-170.7131481,-18293.996998459897,-3193.4568334464216,1658.9538010856156,7.9612,3.7256837886359846,10.842986869547165,1.0489269698910955
0.1679166666666667,1994,-14.297124,-170.7131481,-18295.226073000165,-3193.3686739318578,1659.2329326459394,7.9612,3.655395056796586,10.864541302883799,1.0474176749285407
0.77,1995,-14.297124,-170.7131481,-18296.39216374576,-3193.2849932386625,1659.4950685056629,7.9612,3.5900199830206914,10.885584751364705,1.0457801785235414
0.8094166666666668,1996,-14.297124,-170.7131481,-18296.58204086626,-3193.263432564156,1659.5179381569478,7.9612,3.579711700113156,10.905955980651335,1.044031054269962
0.353,1997,-14.297124,-170.7131481,-18296.05543902952,-3193.2913880420865,1659.3695854698262,7.9612,3.6089673629096977,10.925524725589275,1.0425961997868352
0.892,1998,-14.297124,-170.7131481,-18296.31177808212,-3193.2673660470455,1659.4108629558314,7.9612,3.5995754510644224,10.943834933072262,1.0412549585286692
0.2499166666666666,1999,-14.297124,-170.7131481,-18296.567209928075,-3193.243325434205,1659.4543578875698,7.9612,3.579711700113156,10.961173674591592,1.0398809945455834
0.6325,2000,-14.297124,-170.7131481,-18265.96193947165,-3141.3174276238788,1512.2716974470031,7.9612,3.4767160250178875,10.972138791405325,1.0379742405151897
0.8770833333333333,2001,-14.297124,-170.7131481,-18265.95639207182,-3141.312482102441,1512.2571387863238,8.0212,3.4767160250178875,10.97375180568875,1.035777863101679
1.2179166666666668,2002,-14.297124,-170.7131481,-18265.59857536069,-3141.3199091569645,1512.1577182056558,8.0212,3.5090946769719515,10.971262555384069,1.0336269574944073
0.6291666666666667,2003,-14.297124,-170.7131481,-18252.005685586806,-3119.7653949114615,1450.144918168277,8.0212,3.4659889957689987,10.967163271323342,1.0314855720346412
0.2823333333333333,2004,-14.297124,-170.7131481,-18251.99705507063,-3119.764645052591,1450.1396996440835,8.0212,3.4659889957689987,10.96171178029895,1.0296210200056355
0.70025,2005,-14.297124,-170.7131481,-18265.758346108192,-3141.265310534601,1512.2321996181208,8.0212,3.4874117744775868,10.955252787971395,1.0281261069783918
0.3900833333333333,2006,-14.297124,-170.7131481,-18265.351362837424,-3141.2835556850664,1512.1648067377678,8.0212,3.5090946769719515,10.947942801085555,1.026708030238197
1.09,2007,-14.297124,-170.7131481,-18293.986294661292,-3191.7033214367507,1652.9980669168342,8.0212,3.5193684901566815,10.939922973610766,1.025105955031966
0.7199166666666666,2008,-14.297124,-170.7131481,-18265.357971139667,-3141.2968162179022,1512.1971880200585,8.0212,3.5090946769719515,10.931158644392102,1.0231303844204735
1.459,2009,-14.297124,-170.7131481,-18293.666111697647,-3191.7386123930987,1652.9532859329302,8.0212,3.5403736453146326,10.92172096592159,1.020214551558053
1.2591818181818182,2010,-14.297124,-170.7131481,-18293.14378392717,-3191.7773596183624,1652.8395469059512,8.0212,3.5700396102324032,10.912339233996615,1.0173231821692597
0.8474166666666667,2011,-14.297124,-170.7131481,-18243.05973589616,-3099.247198034425,1394.7962576295254,8.8374,3.015044584586364,10.902445238044054,1.0151014804645468
0.9425,2012,-14.297124,-170.7131481,-18243.580454402876,-3099.213879796547,1394.926776924144,8.8374,2.962935284038653,10.891019293607526,1.012594647274908
1.2911666666666666,2013,-14.297124,-170.7131481,-18243.51653165392,-3099.218638617906,1394.908478745242,8.8374,2.980608483408144,10.877971717988014,1.0097842163146118
1.1465,2014,-14.297124,-170.7131481,-18243.38202183094,-3099.225912824188,1394.876125732585,8.8374,2.980608483408144,10.863144240315053,1.0069954260675713
1.2785,1990,42.5407167,1.5732033,-18251.968090659087,-3192.331766343,1630.8506461637305,0.0,4.055250241081012,10.888725821536315,1.127526907343421
0.4149166666666666,1991,42.5407167,1.5732033,-18251.08495270261,-3192.340610053114,1630.878843068481,0.0,4.086060342634403,10.9229484028988,1.1252108572304862
0.4968333333333333,1992,42.5407167,1.5732033,-18250.67022821716,-3193.682243763397,1639.369479037659,0.0,4.152438926812353,10.955776631598594,1.120530095506034
0.2301666666666666,1993,42.5407167,1.5732033,-18248.197253574715,-3192.5009522961805,1631.2930563766115,0.0,4.147514012195245,10.98793330128666,1.1169481820784426
1.495,1994,42.5407167,1.5732033,-18247.24487540317,-3192.543755567539,1631.4380423227074,0.0,4.182915417038282,11.019251900021803,1.11387012987013
1.2495,1995,42.5407167,1.5732033,-18246.02364434788,-3192.6122536925905,1631.640897673101,0.0,4.279927461718427,11.049730603368106,1.111219217607193
0.5359166666666667,1996,42.5407167,1.5732033,-18332.30581871701,-3185.9608801342583,1656.815247901146,0.0,4.239115676849909,11.0689481926287,1.1063899651934064
1.8163333333333327,1997,42.5407167,1.5732033,-18331.73411060337,-3185.953914599047,1656.9290156186173,0.0,4.255241009540559,11.077222774301275,1.099078341013825
0.9144166666666664,1998,42.5407167,1.5732033,-18343.09477204272,-3184.7415314699665,1653.5079711474893,0.0,4.2462770694367755,11.085000000931881,1.0920440322218299
1.059583333333333,1999,42.5407167,1.5732033,-18345.393930947565,-3184.456369828427,1652.7493476341356,0.0,4.317233414436582,11.092169038293106,1.0848151911596595
1.2825,2000,42.5407167,1.5732033,-18344.82318024286,-3184.433362766424,1652.822215335359,0.0,4.305445221469951,11.098878639030689,1.0777379605180435
1.0459166666666666,2001,42.5407167,1.5732033,-18344.452459875472,-3184.4645225444146,1652.8113071119442,0.0,4.231760276093614,11.12461241567963,1.0759741651106554
1.23475,2002,42.5407167,1.5732033,-18344.613153564715,-3184.395077219357,1652.5849151099944,0.0,4.237889196262135,11.168306130693178,1.0791466134522831
1.82425,2003,42.5407167,1.5732033,-18343.089172957123,-3184.509183230675,1652.8663321429506,0.0,4.208000574904034,11.210562825048497,1.083178307683635
0.9094166666666668,2004,42.5407167,1.5732033,-18343.11126885094,-3184.3964050403247,1652.6687556988925,0.0,4.220814204275527,11.250703190421692,1.0876478888527081
0.581,2005,42.5407167,1.5732033,-18341.966431809215,-3184.4595886734646,1652.8525077644995,0.0,4.225388906370538,11.287604544908211,1.0925891944320654
1.70125,2006,42.5407167,1.5732033,-18342.86490990191,-3184.346811694099,1652.4460965819414,0.0,4.1026384063468155,11.29254060496562,1.0895238591373202
1.0248333333333333,2007,42.5407167,1.5732033,-18341.442253204154,-3184.493402334451,1652.7064974489313,0.0,3.9993908188867495,11.266615635624179,1.07711317195015
0.91125,2008,42.5407167,1.5732033,-18342.152144236345,-3184.3974150460836,1652.3846565940737,0.0,3.9708898479612555,11.239212041745843,1.0631239149305556
1.4820833333333334,2009,42.5407167,1.5732033,-18343.688044377137,-3184.265422936333,1651.9013380459955,0.0,3.949499891305761,11.209818369515634,1.047747123249688
0.3493333333333333,2010,42.5407167,1.5732033,-18339.855913696025,-3183.8296250384287,1647.7996342981842,0.0,3.9315746208313196,11.177718427646736,1.031097353175054
1.94075,2011,42.5407167,1.5732033,-18337.378233804877,-3184.053591678172,1648.4380193211457,0.0,3.878352461550867,11.164317892109255,1.0222668004012037
1.2089166666666666,2012,42.5407167,1.5732033,-18337.69060361599,-3184.060814058836,1648.40560078374,0.0,3.8606307587765607,11.170604155826688,1.0215788424858372
0.7725,2013,42.5407167,1.5732033,-18338.37904095599,-3184.040414309974,1648.2321070853532,0.0,3.8545358316702245,11.175590856613375,1.020354433246518
1.930583333333333,2014,42.5407167,1.5732033,-18337.65855021224,-3184.1199324701165,1648.473592062521,0.0,3.8037538192421763,11.179143606035232,1.0190285569306232
0.6766666666666667,1990,-11.8775768,17.5691241,-18172.738312778532,-2253.6645616414057,1117.2783561073566,9847.2211,1.9525026563615067,16.286034098303663,0.9743330517540122
0.3283333333333333,1991,-11.8775768,17.5691241,-18157.83404040844,-2240.0934379393375,1074.215041889153,9847.2211,1.9525026563615067,16.319295470046235,0.972668598142299
0.3934999999999999,1992,-11.8775768,17.5691241,-18129.01857413503,-2228.4015135103045,1035.5795644830212,9847.2211,1.9525026563615067,16.351783891113456,0.971271645551092
0.3413333333333333,1993,-11.8775768,17.5691241,-18137.38102868859,-2216.59734971554,1008.46857089148,9847.2211,1.9525026563615067,16.383399360252557,0.9690014764941141
0.2213333333333333,1994,-11.8775768,17.5691241,-18096.519693146518,-2177.629547208402,903.3506692596106,9847.2211,1.9525026563615067,16.415383762328336,0.9665168482863938
0.6772499999999999,1995,-11.8775768,17.5691241,-18110.854798226315,-2184.6840044012456,920.7467495588996,9847.2211,1.9525026563615067,16.44828052058983,0.9657346411052337
0.40875,1996,-11.8775768,17.5691241,-18064.70096143754,-2085.6536629755446,873.8786005307254,9847.2211,1.9525026563615067,16.48158184557348,0.9662278543307087
0.1579166666666666,1997,-11.8775768,17.5691241,-18032.100513620946,-2156.6234292303775,878.3438014820852,9847.2211,1.255587547043436,16.514933316144432,0.96670910128711
0.9928333333333332,1998,-11.8775768,17.5691241,-17996.58460558696,-1894.903014120389,660.4641041006021,9847.2211,1.255587547043436,16.547723995789816,0.9668016233713459
0.4640833333333333,1999,-11.8775768,17.5691241,-18030.067801584537,-1948.6773033578409,670.75555031358,9847.2211,1.9525026563615067,16.579988539392094,0.9662917756779389
0.1073333333333333,2000,-11.8775768,17.5691241,-18007.022460160624,-2182.8658755774195,735.0349975361248,9847.2211,1.255587547043436,16.612429754059377,0.9658772769117256
0.3793333333333333,2001,-11.8775768,17.5691241,-17859.53700541772,-2361.117735158369,830.631042527901,35168.665,1.255587547043436,16.645281926389288,0.9655904230183189
0.7259166666666667,2002,-11.8775768,17.5691241,-17817.766277483435,-2285.076296208316,746.6669071415472,35168.665,1.9525026563615067,16.678633242473676,0.9654133310203966
0.8903333333333333,2003,-11.8775768,17.5691241,-17748.955288989473,-2209.0556984537748,631.5153206502562,35168.665,2.643568567235416,16.71276645459775,0.9658409581807875
0.4003333333333334,2004,-11.8775768,17.5691241,-17715.721535116787,-2120.408212194586,551.0400300482489,35168.665,1.9525026563615067,16.747830342834792,0.9665883361166346
0.96625,2005,-11.8775768,17.5691241,-17497.66064959263,-2086.6030536423646,535.4170237083983,35168.665,1.9525026563615067,16.78340688131448,0.9673733521531057
0.6245833333333334,2006,-11.8775768,17.5691241,-17463.130252318515,-2148.5231583252,603.6514217796056,35168.665,2.643568567235416,16.819327065860247,0.9681364837953605
0.8661666666666666,2007,-11.8775768,17.5691241,-17426.15970239326,-2131.6346997053115,543.5249200109142,35168.665,2.643568567235416,16.855722958904206,0.9688645402608281
0.5603333333333333,2008,-11.8775768,17.5691241,-17235.292804897796,-2100.864713607417,518.561277091184,35168.665,3.049727913315003,16.8924320970277,0.9696287142805127
0.65975,2009,-11.8775768,17.5691241,-17107.89879982945,-1991.3835591974253,271.8620545763133,35168.665,3.203425074404503,16.92936683126201,0.9703872959823318
1.19825,2010,-11.8775768,17.5691241,-17191.175048589368,-1919.4903676912047,153.36061416110454,35168.665,3.3367157477953615,16.966714895076237,0.9710741019763733
0.8220000000000001,2011,-11.8775768,17.5691241,-16989.728075575385,-2018.9225444816677,178.704802076887,35168.7283,3.4551488067546283,17.004302857347767,0.9717324815397307
0.6305000000000001,2012,-11.8775768,17.5691241,-16515.27789204465,-1984.1750223619065,92.73286723130279,35168.7283,3.4551488067546283,17.041889881046536,0.9723435825151285
1.0335,2013,-11.8775768,17.5691241,-16046.947531080044,-2073.46071908738,124.80417435218338,35168.7283,3.7428087711390168,17.07924513387661,0.9729212496127274
0.85325,2014,-11.8775768,17.5691241,-15588.222918147609,-2058.5091336084074,52.42216554454519,35168.7283,3.7428087711390168,17.116089348437832,0.9734907489402111
0.3925833333333333,1990,18.1954947,-63.0750234,-17577.491429567614,-2566.115027675775,-882.1296018380857,13.503480000000001,0.3244719488986325,9.025936648977904,0.9818875119161106
0.3954166666666667,1991,18.1954947,-63.0750234,-17599.909767906647,-2600.207971414774,-783.6309726104168,9.002320000000001,0.3804891220379873,9.061492275239766,0.9863992623328723
0.4215,1992,18.1954947,-63.0750234,-17577.32735060549,-2566.1097219384906,-882.1124034247665,9.002320000000001,0.30932124755526214,9.092232283495854,0.986142154671435
0.5701666666666666,1993,18.1954947,-63.0750234,-17322.968228790523,-2154.510953628609,-2052.4035322359214,9.002320000000001,0.1874749220347493,9.118334726180159,0.9836885602435842
0.5725,1994,18.1954947,-63.0750234,-17322.95236394743,-2154.5018257735037,-2052.4802771300224,4.5011600000000005,0.14557112331921884,9.143773127704069,0.9822033898305085
0.6666666666666666,1995,18.1954947,-63.0750234,-17677.997201229435,-2719.443930365879,-439.24365283957667,4.5011600000000005,0.6468937960424833,9.169622538697624,0.9804042904290429
0.247,1996,18.1954947,-63.0750234,-17677.967136794156,-2719.4448256551136,-439.22084597352693,4.5011600000000005,0.6941466808930288,9.196444266784072,0.9787319422150883
0.6224166666666666,1997,18.1954947,-63.0750234,-17677.819377603282,-2719.43416775462,-439.29339464592556,4.5011600000000005,0.452857470410765,9.223454011121566,0.9769756097560975
1.0121666666666669,1998,18.1954947,-63.0750234,-17677.776773045563,-2719.4346937032315,-439.2680261139008,4.5011600000000005,0.7540541154634667,9.251194365984448,0.9751611679939325
0.478,1999,18.1954947,-63.0750234,-17677.706411152896,-2719.429502401187,-439.2693091044261,9.002320000000001,0.8618767838344329,9.27995971385624,0.9729481045270519
0.29275,2000,18.1954947,-63.0750234,-17682.014173350377,-2722.2603206559243,-420.09064378746325,4.5011600000000005,0.8989817927515179,9.310004695089129,0.9714489650249821
0.6080833333333333,2001,18.1954947,-63.0750234,-17681.898319666197,-2722.253217015414,-420.098796962342,4.5011600000000005,1.1044618134570012,9.336356092559043,0.970981754995656
0.703,2002,18.1954947,-63.0750234,-17681.900295315252,-2722.256837767575,-420.0917943540455,0.0,1.0868095765489583,9.355392643675321,0.9705130390318731
0.7937500000000001,2003,18.1954947,-63.0750234,-17693.69924998448,-2740.0479254545735,-368.6495653128829,2.2732,1.209497514968636,9.371097750854297,0.9701392383828217
0.5129166666666667,2004,18.1954947,-63.0750234,-17693.525543042844,-2740.0350980215007,-368.6201201104927,3.4097999999999997,1.4993774805637794,9.387146748082028,0.9706076618229855
0.8119166666666667,2005,18.1954947,-63.0750234,-17693.621503498027,-2740.041392022245,-368.5427995596599,3.4097999999999997,1.502275774829646,9.403272107882152,0.9697904823777814
0.7479166666666667,2006,18.1954947,-63.0750234,-17693.44332835268,-2740.031340558365,-368.4498057279976,4.5464,1.8402162444962493,9.41938499891089,0.9688498402555911
0.91775,2007,18.1954947,-63.0750234,-17693.07007704768,-2740.0258190227055,-368.46848731181325,4.5464,1.883304995852153,9.435481925953065,0.967483506126296
0.3566666666666667,2008,18.1954947,-63.0750234,-17693.00079096895,-2740.02469872246,-368.45475302406646,3.4097999999999997,1.3519616820393854,9.451716691551452,0.9663268458449181
0.64725,2009,18.1954947,-63.0750234,-17692.91507053768,-2740.026724621953,-368.42764360721617,4.56096,1.2790988295163346,9.468542139105455,0.9659832953682612
